sym,day,entry_time,entry_px,exit_px,ret_opt_pct,points,reason
COFORGE,2026-07-14,2026-07-14 09:25:00+05:30,1567.5,1561.69287109375,-0.32228244617224877,-5.81,sl
COFORGE,2026-07-28,2026-07-28 09:20:00+05:30,1630.0999755859375,1652.271449497768,0.7160778201543453,22.17,tp
COFORGE,2026-07-29,2026-07-29 09:30:00+05:30,1750.5,1750.5,-0.1,0.0,sl
COFORGE,2026-08-07,2026-08-07 09:15:00+05:30,1791.0,1791.0,-0.1,0.0,sl
COFORGE,2026-08-10,2026-08-10 10:20:00+05:30,1816.9000244140625,1807.2000209263392,-0.4203259405817267,-9.7,sl
COFORGE,2026-08-20,2026-08-20 09:30:00+05:30,1852.5999755859373,1865.171404157366,0.30714980256175156,12.57,tp
COLPAL,2026-06-08,2026-06-08 11:05:00+05:30,2015.0,2015.800048828125,-0.07617720611042185,0.8,time
COLPAL,2026-06-10,2026-06-10 09:20:00+05:30,2080.0,2080.0,-0.1,0.0,sl
COLPAL,2026-07-01,2026-07-01 12:15:00+05:30,2043.0,2049.9000244140625,0.10264388881240823,6.9,tp
COLPAL,2026-07-09,2026-07-09 11:50:00+05:30,2052.0,2059.000017438616,0.10467887247415032,7.0,tp
COLPAL,2026-07-20,2026-07-20 10:35:00+05:30,2071.800048828125,2083.0713936941966,0.2264217955525288,11.27,tp
COLPAL,2026-07-27,2026-07-27 11:05:00+05:30,2132.699951171875,2132.699951171875,-0.1,0.0,sl
COLPAL,2026-08-03,2026-08-03 09:30:00+05:30,2101.800048828125,2114.0,0.24827150694978367,12.2,tp
COLPAL,2026-08-20,2026-08-20 12:25:00+05:30,1903.4000244140625,1912.185738699777,0.17694801428046694,8.79,tp
CONCOR,2026-06-09,2026-06-09 11:05:00+05:30,448.1499938964844,446.99642290387834,-0.25444440588868894,-1.15,sl
CONCOR,2026-06-22,2026-06-22 09:20:00+05:30,476.5,475.3428519112723,-0.24570595031198675,-1.16,sl
CONCOR,2026-06-23,2026-06-23 09:20:00+05:30,479.2000122070313,479.2000122070313,-0.1,0.0,sl
CONCOR,2026-06-25,2026-06-25 09:20:00+05:30,480.3999938964844,479.1178501674107,-0.26013452273481,-1.28,sl
CONCOR,2026-06-30,2026-06-30 11:30:00+05:30,474.2999877929688,474.5499877929688,-0.06837444573886965,0.25,time
CONCOR,2026-07-01,2026-07-01 10:45:00+05:30,479.8999938964844,481.3999938964844,0.08753907302489614,1.5,time
CONCOR,2026-07-03,2026-07-03 10:00:00+05:30,483.6499938964844,483.6499938964844,-0.1,0.0,sl
CONCOR,2026-07-09,2026-07-09 11:45:00+05:30,458.5499877929688,457.61070687430254,-0.2229023151679176,-0.94,sl
CONCOR,2026-07-10,2026-07-10 10:00:00+05:30,467.4500122070313,465.7535814557757,-0.3177470155466716,-1.7,sl
CONCOR,2026-07-24,2026-07-24 12:25:00+05:30,483.8999938964844,482.77142333984375,-0.23993435472727637,-1.13,sl
CONCOR,2026-07-27,2026-07-27 12:55:00+05:30,513.9000244140625,512.0464499337332,-0.31641265525635986,-1.85,sl
CONCOR,2026-07-28,2026-07-28 11:20:00+05:30,523.5999755859375,521.8856855119977,-0.29644272198691896,-1.71,sl
CONCOR,2026-08-11,2026-08-11 12:25:00+05:30,509.3500061035156,508.33214678083147,-0.21990096913562804,-1.02,sl
CONCOR,2026-08-12,2026-08-12 09:50:00+05:30,521.2000122070312,521.2000122070312,-0.1,0.0,sl
CONCOR,2026-08-20,2026-08-20 11:40:00+05:30,520.5,519.5892944335938,-0.20498046875000003,-0.91,sl
COROMANDEL,2026-06-04,2026-06-04 11:20:00+05:30,1757.0999755859375,1757.0999755859375,-0.1,0.0,sl
COROMANDEL,2026-06-09,2026-06-09 11:50:00+05:30,1802.0999755859373,1808.8857073102677,0.12592747848378613,6.79,tp
COROMANDEL,2026-06-10,2026-06-10 10:15:00+05:30,1859.9000244140625,1868.800048828125,0.187112994157834,8.9,time
COROMANDEL,2026-06-18,2026-06-18 09:20:00+05:30,2055.199951171875,2048.285670689174,-0.30185716174502336,-6.91,sl
COROMANDEL,2026-07-06,2026-07-06 11:00:00+05:30,2054.5,2046.4642857142858,-0.3346764941070106,-8.04,sl
COROMANDEL,2026-07-07,2026-07-07 12:05:00+05:30,2072.10009765625,2069.514386858259,-0.17487217825767112,-2.59,sl
COROMANDEL,2026-07-21,2026-07-21 11:15:00+05:30,2045.5999755859373,2056.2000034877233,0.21091204619563286,10.6,tp
COROMANDEL,2026-07-30,2026-07-30 11:20:00+05:30,2058.60009765625,2053.6143711635045,-0.24531408499655089,-4.99,sl
COROMANDEL,2026-08-03,2026-08-03 11:45:00+05:30,2099.5,2108.7286202566966,0.1637376591577964,9.23,tp
COROMANDEL,2026-08-13,2026-08-13 12:25:00+05:30,2090.39990234375,2088.014229910714,-0.16847510173611194,-2.39,sl
COROMANDEL,2026-08-14,2026-08-14 10:55:00+05:30,2103.10009765625,2098.707292829241,-0.2253237018600641,-4.39,sl
CUMMINSIND,2026-06-04,2026-06-04 09:20:00+05:30,5786.0,5786.0,-0.1,0.0,sl
CUMMINSIND,2026-06-18,2026-06-18 11:35:00+05:30,5880.0,5867.321428571428,-0.22937317784256692,-12.68,sl
CUMMINSIND,2026-07-08,2026-07-08 12:35:00+05:30,5549.5,5539.5,-0.20811784845481576,-10.0,sl
CUMMINSIND,2026-07-21,2026-07-21 11:50:00+05:30,5548.0,5564.285714285715,0.07612524461839952,16.29,tp
CUMMINSIND,2026-07-23,2026-07-23 10:45:00+05:30,5643.0,5643.0,-0.1,0.0,sl
CUMMINSIND,2026-08-04,2026-08-04 09:40:00+05:30,5584.5,5564.107142857143,-0.3191013391658005,-20.39,sl
DABUR,2026-06-04,2026-06-04 11:45:00+05:30,428.7000122070313,427.40358843122215,-0.28144488997818085,-1.3,sl
DABUR,2026-06-10,2026-06-10 09:20:00+05:30,434.1000061035156,436.50714111328125,0.23270697663039683,2.41,tp
DABUR,2026-06-25,2026-06-25 09:50:00+05:30,428.5,430.93571690150674,0.241057209079123,2.44,tp
DABUR,2026-07-01,2026-07-01 09:25:00+05:30,434.5,437.58570643833707,0.3261044563871673,3.09,tp
DABUR,2026-07-02,2026-07-02 12:15:00+05:30,448.1499938964844,447.2535618373326,-0.22001768220827056,-0.9,sl
DABUR,2026-07-06,2026-07-06 12:40:00+05:30,448.2999877929688,448.2999877929688,-0.1,0.0,sl
DABUR,2026-07-20,2026-07-20 10:55:00+05:30,430.3999938964844,429.7142748151507,-0.19559281009171142,-0.69,sl
DABUR,2026-07-24,2026-07-24 12:25:00+05:30,424.75,424.13928876604353,-0.18626880291321463,-0.61,sl
DABUR,2026-07-28,2026-07-28 09:25:00+05:30,430.5,430.5,-0.1,0.0,sl
DABUR,2026-07-29,2026-07-29 11:45:00+05:30,432.7999877929688,432.0107029506139,-0.20942026773796393,-0.79,sl
DABUR,2026-08-10,2026-08-10 12:25:00+05:30,413.0,412.5892813546317,-0.15966856833438062,-0.41,sl
DABUR,2026-08-13,2026-08-13 11:30:00+05:30,409.3500061035156,410.38572910853793,0.051809892206581803,1.04,tp
DALBHARAT,2026-06-10,2026-06-10 11:55:00+05:30,1668.5,1665.4714529854912,-0.20890789383909494,-3.03,sl
DALBHARAT,2026-06-17,2026-06-17 09:40:00+05:30,1733.0,1726.7999965122767,-0.3146567854953241,-6.2,sl
DALBHARAT,2026-07-03,2026-07-03 09:20:00+05:30,1772.0999755859375,1772.0999755859375,-0.1,0.0,sl
DALBHARAT,2026-07-06,2026-07-06 12:25:00+05:30,1781.199951171875,1777.6856776646205,-0.2183788548256733,-3.51,sl
DALBHARAT,2026-07-07,2026-07-07 11:25:00+05:30,1786.9000244140625,1786.9000244140625,-0.1,0.0,sl
DALBHARAT,2026-07-09,2026-07-09 11:35:00+05:30,1744.199951171875,1752.699951171875,0.19239766900425978,8.5,time
DALBHARAT,2026-07-14,2026-07-14 11:10:00+05:30,1770.800048828125,1766.8572038922991,-0.23359537476075218,-3.94,sl
DALBHARAT,2026-07-15,2026-07-15 10:20:00+05:30,1805.9000244140625,1820.528599330357,0.38602607182668236,14.63,tp
DALBHARAT,2026-07-22,2026-07-22 11:40:00+05:30,1869.199951171875,1866.1071254185267,-0.19927752517035746,-3.09,sl
DALBHARAT,2026-07-23,2026-07-23 09:15:00+05:30,1877.0,1885.4285365513394,0.16942578214191092,8.43,tp
DALBHARAT,2026-08-03,2026-08-03 10:05:00+05:30,1832.5999755859373,1846.014264787946,0.33918878251823226,13.41,tp
DALBHARAT,2026-08-14,2026-08-14 12:20:00+05:30,1839.699951171875,1837.778529575893,-0.16266527086957347,-1.92,sl
DEEPAKNTR,2026-06-03,2026-06-03 09:35:00+05:30,1702.0,1716.3714076450892,0.4066301167481511,14.37,tp
DEEPAKNTR,2026-07-06,2026-07-06 09:20:00+05:30,1590.800048828125,1602.571498325893,0.3439822404999076,11.77,tp
DEEPAKNTR,2026-07-09,2026-07-09 10:10:00+05:30,1632.0,1622.27144077846,-0.45766761843897363,-9.73,sl
DEEPAKNTR,2026-07-10,2026-07-10 09:30:00+05:30,1660.0,1652.9285627092634,-0.3555941189422882,-7.07,sl
DEEPAKNTR,2026-07-13,2026-07-13 12:20:00+05:30,1657.4000244140625,1654.5643048967634,-0.2026566722165331,-2.84,sl
DEEPAKNTR,2026-07-14,2026-07-14 10:00:00+05:30,1679.5,1672.2642822265625,-0.3584954250707056,-7.24,sl
DEEPAKNTR,2026-07-15,2026-07-15 10:10:00+05:30,1735.300048828125,1725.8714773995537,-0.4260037283444529,-9.43,sl
DEEPAKNTR,2026-07-16,2026-07-16 09:25:00+05:30,1730.199951171875,1730.199951171875,-0.1,0.0,sl
DEEPAKNTR,2026-07-27,2026-07-27 09:40:00+05:30,1686.300048828125,1686.300048828125,-0.1,0.0,sl
DEEPAKNTR,2026-08-03,2026-08-03 09:25:00+05:30,1690.0,1706.5714285714287,0.48833474218089956,16.57,tp
DEEPAKNTR,2026-08-04,2026-08-04 10:40:00+05:30,1750.0,1743.4499773297991,-0.32457220583545804,-6.55,sl
DEEPAKNTR,2026-08-07,2026-08-07 09:15:00+05:30,1807.0,1820.7714320591517,0.3572694651627577,13.77,tp
DEEPAKNTR,2026-08-17,2026-08-17 11:40:00+05:30,1755.800048828125,1755.800048828125,-0.1,0.0,sl
DEEPAKNTR,2026-08-19,2026-08-19 09:25:00+05:30,1800.0,1800.0,-0.1,0.0,sl
DEVYANI,2026-06-04,2026-06-04 10:00:00+05:30,117.0500030517578,116.4042887006487,-0.4309941055654137,-0.65,sl
DEVYANI,2026-06-15,2026-06-15 09:20:00+05:30,113.48999786376952,112.79999869210378,-0.46478941826784936,-0.69,sl
DEVYANI,2026-06-22,2026-06-22 09:55:00+05:30,118.6500015258789,118.6500015258789,-0.1,0.0,sl
DEVYANI,2026-06-30,2026-06-30 10:50:00+05:30,112.8000030517578,112.45357404436383,-0.28427074362844174,-0.35,sl
DEVYANI,2026-07-13,2026-07-13 09:50:00+05:30,113.18000030517578,114.0971461704799,0.3862056173340616,0.92,tp
DEVYANI,2026-07-23,2026-07-23 12:50:00+05:30,110.5999984741211,110.36428397042411,-0.22787405440270592,-0.24,sl
DEVYANI,2026-07-27,2026-07-27 11:30:00+05:30,115.97000122070312,116.6500015258789,0.2518152787883493,0.68,time
DEVYANI,2026-07-29,2026-07-29 10:45:00+05:30,116.7699966430664,117.69714028494698,0.3763947941428471,0.93,tp
DEVYANI,2026-08-03,2026-08-03 12:30:00+05:30,115.5,115.86856951032365,0.09146468068761172,0.37,tp
DEVYANI,2026-08-04,2026-08-04 09:45:00+05:30,118.45999908447266,119.50142669677734,0.4274831776228813,1.04,tp
DEVYANI,2026-08-05,2026-08-05 09:50:00+05:30,122.79000091552734,122.18571526663644,-0.3952776175838403,-0.6,sl
DEVYANI,2026-08-07,2026-08-07 11:20:00+05:30,128.0,128.87857164655412,0.3118304593222444,0.88,tp
DEVYANI,2026-08-11,2026-08-11 11:20:00+05:30,142.58999633789062,141.86428288051061,-0.4053707031425873,-0.73,sl
DEVYANI,2026-08-13,2026-08-13 09:25:00+05:30,141.27999877929688,142.48999895368303,0.4138732381827281,1.21,tp
DEVYANI,2026-08-20,2026-08-20 11:20:00+05:30,145.86000061035156,146.55142865862166,0.18442124449889546,0.69,tp
DIVISLAB,2026-06-04,2026-06-04 11:15:00+05:30,6697.5,6684.5,-0.21646136618141099,-13.0,sl
DIVISLAB,2026-06-08,2026-06-08 09:20:00+05:30,6649.0,6631.071428571428,-0.26178587542702564,-17.93,sl
DIVISLAB,2026-06-23,2026-06-23 09:25:00+05:30,6865.0,6865.0,-0.1,0.0,sl
DIVISLAB,2026-07-02,2026-07-02 12:15:00+05:30,6649.5,6672.142857142857,0.10431181721504068,22.64,tp
DIVISLAB,2026-07-07,2026-07-07 09:35:00+05:30,6933.5,6933.5,-0.1,0.0,sl
DIVISLAB,2026-07-14,2026-07-14 09:55:00+05:30,7008.0,6985.392857142857,-0.29355430528375953,-22.61,sl
DIVISLAB,2026-07-20,2026-07-20 11:05:00+05:30,7350.0,7373.214285714285,0.08950437317783938,23.21,tp
DIVISLAB,2026-07-22,2026-07-22 11:15:00+05:30,7394.0,7376.571428571428,-0.24142741218748898,-17.43,sl
DIVISLAB,2026-07-27,2026-07-27 09:20:00+05:30,7311.0,7346.857142857143,0.19427281786740347,35.86,tp
DIVISLAB,2026-07-29,2026-07-29 10:35:00+05:30,7621.5,7600.035714285715,-0.268976860573,-21.46,sl
DIVISLAB,2026-08-11,2026-08-11 10:45:00+05:30,8442.0,8422.82142857143,-0.2363082546451361,-19.18,sl
DIVISLAB,2026-08-14,2026-08-14 09:30:00+05:30,8558.5,8536.32142857143,-0.25548452248808073,-22.18,sl
DIVISLAB,2026-08-18,2026-08-18 09:25:00+05:30,8591.0,8591.0,-0.1,0.0,sl
DIXON,2026-06-04,2026-06-04 09:20:00+05:30,11390.0,11346.07142857143,-0.33140599523391034,-43.93,sl
DIXON,2026-06-10,2026-06-10 11:15:00+05:30,11786.0,11752.214285714286,-0.27199583040410874,-33.79,sl
DIXON,2026-06-15,2026-06-15 09:20:00+05:30,11795.0,11757.07142857143,-0.29293889662689604,-37.93,sl
DIXON,2026-06-16,2026-06-16 09:30:00+05:30,12205.0,12150.357142857143,-0.36862527067361023,-54.64,sl
DIXON,2026-06-17,2026-06-17 09:25:00+05:30,12700.0,12874.0,0.7220472440944881,174.0,time
DIXON,2026-07-02,2026-07-02 09:35:00+05:30,12114.0,12078.214285714286,-0.27724474633835444,-35.79,sl
DIXON,2026-07-06,2026-07-06 10:35:00+05:30,12828.0,12941.714285714286,0.4318722437525081,113.71,tp
DIXON,2026-07-08,2026-07-08 09:40:00+05:30,13293.0,13293.0,-0.1,0.0,sl
DIXON,2026-07-15,2026-07-15 11:50:00+05:30,13635.0,13613.357142857143,-0.1952380952380941,-21.64,sl
DIXON,2026-07-16,2026-07-16 09:15:00+05:30,14634.0,14529.214285714286,-0.5296257248286746,-104.79,sl
DIXON,2026-07-24,2026-07-24 12:40:00+05:30,13799.0,13770.42857142857,-0.22423260484714552,-28.57,sl
DIXON,2026-07-31,2026-07-31 11:25:00+05:30,14505.0,14471.642857142857,-0.2379819766582962,-33.36,sl
DIXON,2026-08-05,2026-08-05 09:35:00+05:30,14223.0,14223.0,-0.1,0.0,sl
DIXON,2026-08-13,2026-08-13 11:40:00+05:30,13848.0,13809.5,-0.2668110918544194,-38.5,sl
DIXON,2026-08-14,2026-08-14 12:45:00+05:30,14111.0,14148.42857142857,0.05914635998258372,37.43,tp
DIXON,2026-08-19,2026-08-19 12:05:00+05:30,14247.0,14283.714285714286,0.054619017537528895,36.71,tp
DIXON,2026-08-20,2026-08-20 09:35:00+05:30,14687.0,14687.0,-0.1,0.0,sl
DLF,2026-06-15,2026-06-15 09:30:00+05:30,604.6500244140625,601.2535967145648,-0.43703076778561795,-3.4,sl
DLF,2026-06-18,2026-06-18 09:25:00+05:30,631.1500244140625,629.4607282366071,-0.26059219951931456,-1.69,sl
DLF,2026-06-23,2026-06-23 10:30:00+05:30,635.2999877929688,633.7571236746652,-0.24571359810631788,-1.54,sl
DLF,2026-06-25,2026-06-25 12:00:00+05:30,630.9500122070312,629.2464468819754,-0.26200002777686,-1.7,sl
DLF,2026-07-01,2026-07-01 11:55:00+05:30,634.0,637.4356951032366,0.22514464699400372,3.44,tp
DLF,2026-07-03,2026-07-03 11:45:00+05:30,670.9500122070312,670.9500122070312,-0.1,0.0,sl
DLF,2026-07-08,2026-07-08 10:50:00+05:30,664.5,662.3428475516183,-0.29477674477486954,-2.16,sl
DLF,2026-07-09,2026-07-09 11:30:00+05:30,649.0499877929688,653.3785661969866,0.30014591961430875,4.33,tp
DLF,2026-07-15,2026-07-15 09:15:00+05:30,676.5499877929688,679.392839704241,0.15211901227398264,2.84,tp
DLF,2026-07-17,2026-07-17 10:10:00+05:30,656.7999877929688,661.528581891741,0.3319665822158463,4.73,tp
DLF,2026-07-28,2026-07-28 09:40:00+05:30,662.2000122070312,660.1607230050223,-0.284774010668974,-2.04,sl
DLF,2026-07-29,2026-07-29 11:15:00+05:30,670.7999877929688,669.3285609654018,-0.23161241988761458,-1.47,sl
DLF,2026-08-07,2026-08-07 12:30:00+05:30,648.5,647.3857160295759,-0.2030948931772527,-1.11,sl
DLF,2026-08-10,2026-08-10 11:00:00+05:30,658.25,659.3499755859375,0.00026363107671855106,1.1,time
DLF,2026-08-13,2026-08-13 10:45:00+05:30,663.7999877929688,663.7999877929688,-0.1,0.0,sl
DLF,2026-08-20,2026-08-20 12:45:00+05:30,680.5499877929688,680.5499877929688,-0.1,0.0,sl
DMART,2026-06-09,2026-06-09 12:05:00+05:30,4147.39990234375,4136.764229910715,-0.2538651591377764,-10.64,sl
DMART,2026-06-15,2026-06-15 12:45:00+05:30,4054.300048828125,4071.2857840401784,0.15137362811067345,16.99,tp
DMART,2026-06-22,2026-06-22 11:10:00+05:30,4339.5,4339.5,-0.1,0.0,sl
DMART,2026-06-23,2026-06-23 12:35:00+05:30,4385.0,4377.750034877232,-0.1992013471758465,-7.25,sl
DMART,2026-07-06,2026-07-06 11:15:00+05:30,4050.0,4062.757080078125,0.08899377893518519,12.76,tp
DMART,2026-07-07,2026-07-07 09:40:00+05:30,4087.699951171875,4075.9285191127233,-0.2727832110932269,-11.77,sl
DMART,2026-07-16,2026-07-16 09:45:00+05:30,3981.199951171875,3971.7427978515625,-0.24252717928717088,-9.46,sl
DMART,2026-07-20,2026-07-20 11:15:00+05:30,3993.699951171875,3986.892822265625,-0.2022680069530899,-6.81,sl
DMART,2026-07-23,2026-07-23 09:15:00+05:30,4045.60009765625,4036.4072614397323,-0.23633828348743677,-9.19,sl
DMART,2026-07-27,2026-07-27 11:50:00+05:30,4058.0,4058.0,-0.1,0.0,sl
DMART,2026-07-30,2026-07-30 09:45:00+05:30,3872.89990234375,3891.014229910714,0.1806320022265801,18.11,tp
DMART,2026-08-03,2026-08-03 10:35:00+05:30,3989.0,3978.692853655134,-0.25503353740084145,-10.31,sl
DMART,2026-08-11,2026-08-11 12:05:00+05:30,4054.0,4068.5714285714284,0.1156600183240519,14.57,tp
DMART,2026-08-13,2026-08-13 12:15:00+05:30,4062.10009765625,4062.10009765625,-0.1,0.0,sl
DMART,2026-08-14,2026-08-14 09:35:00+05:30,4079.0,4079.0,-0.1,0.0,sl
DMART,2026-08-19,2026-08-19 12:10:00+05:30,4007.0,4001.528564453125,-0.18192815892500624,-5.47,sl
DRREDDY,2026-06-05,2026-06-05 12:10:00+05:30,1282.9000244140625,1282.9000244140625,-0.1,0.0,sl
DRREDDY,2026-06-08,2026-06-08 09:25:00+05:30,1292.800048828125,1288.2357526506696,-0.31183304478953666,-4.56,sl
DRREDDY,2026-06-10,2026-06-10 12:40:00+05:30,1280.0,1282.7714146205358,0.02991006033761464,2.77,tp
DRREDDY,2026-06-11,2026-06-11 12:25:00+05:30,1283.5999755859375,1283.5999755859375,-0.1,0.0,sl
DRREDDY,2026-06-15,2026-06-15 11:55:00+05:30,1288.199951171875,1288.199951171875,-0.1,0.0,sl
DRREDDY,2026-06-18,2026-06-18 09:20:00+05:30,1278.800048828125,1276.2285940987724,-0.22065004525339332,-2.57,sl
DRREDDY,2026-06-22,2026-06-22 12:50:00+05:30,1297.0,1295.4214390345983,-0.17302517958681823,-1.58,sl
DRREDDY,2026-06-23,2026-06-23 09:30:00+05:30,1322.0,1322.0,-0.1,0.0,sl
DRREDDY,2026-06-24,2026-06-24 09:20:00+05:30,1332.300048828125,1341.5571812220983,0.3168940353390698,9.26,tp
DRREDDY,2026-06-29,2026-06-29 09:40:00+05:30,1412.0,1402.82856968471,-0.48972083492734053,-9.17,sl
DRREDDY,2026-07-03,2026-07-03 12:25:00+05:30,1381.0,1377.9857090541295,-0.23096122864028112,-3.01,sl
DRREDDY,2026-07-20,2026-07-20 12:15:00+05:30,1222.800048828125,1220.9714617047991,-0.18972458539292472,-1.83,sl
DRREDDY,2026-08-11,2026-08-11 11:50:00+05:30,1183.300048828125,1191.1143275669642,0.29622809514347864,7.81,tp
DRREDDY,2026-08-20,2026-08-20 12:15:00+05:30,1180.4000244140625,1178.55717250279,-0.19367257911675442,-1.84,sl
EICHERMOT,2026-06-09,2026-06-09 11:15:00+05:30,7152.0,7140.285714285715,-0.1982742090124608,-11.71,sl
EICHERMOT,2026-06-15,2026-06-15 09:20:00+05:30,7423.5,7463.785714285715,0.22560690471379813,40.29,tp
EICHERMOT,2026-06-18,2026-06-18 10:40:00+05:30,7654.5,7632.392857142857,-0.27328742196467265,-22.11,sl
EICHERMOT,2026-06-25,2026-06-25 09:20:00+05:30,7676.5,7720.928571428572,0.24725646918703748,44.43,tp
EICHERMOT,2026-07-06,2026-07-06 10:25:00+05:30,7413.5,7453.0,0.21968705739529235,39.5,tp
EICHERMOT,2026-07-07,2026-07-07 09:35:00+05:30,7588.0,7563.857142857143,-0.29090292943745555,-24.14,sl
EICHERMOT,2026-07-08,2026-07-08 12:05:00+05:30,7550.5,7575.0,0.09468909343752069,24.5,time
EICHERMOT,2026-07-15,2026-07-15 09:15:00+05:30,7350.0,7334.0,-0.2306122448979592,-16.0,sl
EICHERMOT,2026-07-27,2026-07-27 11:25:00+05:30,7751.0,7786.857142857143,0.17756787142673033,35.86,tp
EICHERMOT,2026-07-28,2026-07-28 12:25:00+05:30,7831.5,7853.428571428572,0.06800284565080679,21.93,tp
EICHERMOT,2026-08-03,2026-08-03 09:30:00+05:30,7955.0,7955.0,-0.1,0.0,sl
EICHERMOT,2026-08-07,2026-08-07 09:35:00+05:30,8024.5,8066.785714285715,0.2161745725145343,42.29,tp
EICHERMOT,2026-08-11,2026-08-11 09:25:00+05:30,8060.0,8089.642857142857,0.12066643034384776,29.64,tp
EICHERMOT,2026-08-20,2026-08-20 11:10:00+05:30,8042.0,8062.714285714285,0.054545777525132975,20.71,tp
ESCORTS,2026-06-15,2026-06-15 11:35:00+05:30,2828.10009765625,2821.428693498884,-0.24153821845757395,-6.67,sl
ESCORTS,2026-06-22,2026-06-22 10:50:00+05:30,2896.699951171875,2896.699951171875,-0.1,0.0,sl
ESCORTS,2026-06-25,2026-06-25 09:30:00+05:30,3013.39990234375,3002.3856375558034,-0.31930573727131123,-11.01,sl
ESCORTS,2026-07-10,2026-07-10 11:15:00+05:30,2942.699951171875,2935.699951171875,-0.24272607026507845,-7.0,sl
ESCORTS,2026-07-13,2026-07-13 09:50:00+05:30,2989.800048828125,2979.4858049665177,-0.3069886352229491,-10.31,sl
ESCORTS,2026-07-16,2026-07-16 11:05:00+05:30,2958.699951171875,2952.8284912109375,-0.21906837579684846,-5.87,sl
ESCORTS,2026-07-20,2026-07-20 09:20:00+05:30,3010.0,3000.721418108259,-0.28495512076560015,-9.28,sl
ESCORTS,2026-07-28,2026-07-28 09:25:00+05:30,2969.89990234375,2981.2284807477677,0.1288678832928513,11.33,tp
ESCORTS,2026-07-31,2026-07-31 10:15:00+05:30,3044.0,3044.0,-0.1,0.0,sl
ESCORTS,2026-08-03,2026-08-03 10:45:00+05:30,3143.39990234375,3135.407069614955,-0.25256409576462674,-7.99,sl
ESCORTS,2026-08-10,2026-08-10 11:20:00+05:30,3120.0,3121.300048828125,-0.07499906099759615,1.3,time
ESCORTS,2026-08-20,2026-08-20 11:05:00+05:30,3082.10009765625,3082.10009765625,-0.1,0.0,sl
EXIDEIND,2026-06-02,2026-06-02 12:45:00+05:30,397.6499938964844,400.17856706891735,0.2815274554875821,2.53,tp
EXIDEIND,2026-06-09,2026-06-09 11:00:00+05:30,392.9500122070313,392.9500122070313,-0.1,0.0,sl
EXIDEIND,2026-06-18,2026-06-18 10:10:00+05:30,392.1000061035156,391.2000056675502,-0.23772003396416277,-0.9,sl
EXIDEIND,2026-06-23,2026-06-23 10:15:00+05:30,387.7000122070313,387.7000122070313,-0.1,0.0,sl
EXIDEIND,2026-06-24,2026-06-24 10:50:00+05:30,389.2000122070313,387.4607260567802,-0.3681324916288957,-1.74,sl
EXIDEIND,2026-06-30,2026-06-30 09:25:00+05:30,392.25,394.7714276994978,0.28568683739927986,2.52,tp
EXIDEIND,2026-07-02,2026-07-02 09:20:00+05:30,407.1499938964844,411.1357160295759,0.4873592817645808,3.99,tp
EXIDEIND,2026-07-06,2026-07-06 09:40:00+05:30,422.8999938964844,420.7571367536272,-0.4040232452755749,-2.14,sl
EXIDEIND,2026-07-08,2026-07-08 10:25:00+05:30,418.2999877929688,416.5785566057478,-0.3469181789323423,-1.72,sl
EXIDEIND,2026-07-09,2026-07-09 11:55:00+05:30,422.2999877929688,424.192844935826,0.16893542944431258,1.89,tp
EXIDEIND,2026-07-17,2026-07-17 09:25:00+05:30,429.5499877929688,432.5499877929688,0.3190431966366508,3.0,tp
EXIDEIND,2026-07-21,2026-07-21 09:45:00+05:30,449.3999938964844,447.55713544573103,-0.34604252013111875,-1.84,sl
EXIDEIND,2026-07-30,2026-07-30 09:45:00+05:30,443.4500122070313,443.4500122070313,-0.1,0.0,sl
EXIDEIND,2026-08-03,2026-08-03 11:40:00+05:30,455.5,457.5499965122768,0.1700324714305305,2.05,tp
EXIDEIND,2026-08-05,2026-08-05 09:25:00+05:30,469.8999938964844,474.8214198521205,0.5284008537425486,4.92,tp
EXIDEIND,2026-08-06,2026-08-06 10:05:00+05:30,479.1000061035156,476.6821485246931,-0.40279994339638286,-2.42,sl
EXIDEIND,2026-08-07,2026-08-07 09:45:00+05:30,483.75,481.23571123395647,-0.4118497694317562,-2.51,sl
FEDERALBNK,2026-06-08,2026-06-08 12:10:00+05:30,307.6499938964844,308.9928501674107,0.16189298831155138,1.34,tp
FEDERALBNK,2026-06-12,2026-06-12 09:30:00+05:30,315.1000061035156,314.1785779680525,-0.27545441782576935,-0.92,sl
FEDERALBNK,2026-06-16,2026-06-16 11:30:00+05:30,318.3500061035156,317.82857840401783,-0.1982744192556874,-0.52,sl
FEDERALBNK,2026-06-17,2026-06-17 11:00:00+05:30,321.70001220703125,321.70001220703125,-0.1,0.0,sl
FEDERALBNK,2026-06-24,2026-06-24 11:20:00+05:30,323.95001220703125,323.50715201241627,-0.1820238020547358,-0.44,sl
FEDERALBNK,2026-07-09,2026-07-09 12:55:00+05:30,331.8500061035156,331.8500061035156,-0.1,0.0,sl
FEDERALBNK,2026-07-13,2026-07-13 10:40:00+05:30,335.45001220703125,335.45001220703125,-0.1,0.0,sl
FEDERALBNK,2026-07-27,2026-07-27 09:20:00+05:30,357.20001220703125,356.4607260567801,-0.22418020016572326,-0.74,sl
FEDERALBNK,2026-07-31,2026-07-31 12:15:00+05:30,357.95001220703125,358.6285923549107,0.01374439861513315,0.68,tp
